0.003926990816987242,0.01018,0.10038111176909728
0.0058904862254808635,0.0302,0.17113725485702988
0.007853981633974483,0.02984,0.17014574458387138
0.009817477042468105,0.04024,0.1965216079722533
0.011780972450961727,0.09728,0.29633866031957423
0.013744467859455347,0.2803,0.44914575585215105
0.015707963267948967,0.36982,0.4827558053509041
0.01767145867644259,0.45934,0.4983440221373183
0.01963495408493621,0.49006,0.4999011866359191
0.02159844949342983,0.57054,0.4949990993931201
0.023561944901923454,0.66946,0.47040759815292105
0.025525440310417077,0.72056,0.44872406487729183
0.027488935718910694,0.79224,0.40570405765779566
0.029452431127404314,0.75994,0.42711965115175865
0.031415926535897934,0.82854,0.3769104249022571
0.03337942194439156,0.82886,0.37663125255347574
0.03534291735288518,0.93042,0.25443785803217256
0.0373064127613788,0.921,0.26973876250921
0.03926990816987242,0.942,0.23374344910606584
0.041233403578366044,0.90148,0.2980164586058965
0.04319689898685966,0.92946,0.2560548933334413
0.045160394395353284,0.90112,0.29850083014959944
0.04712388980384691,0.94946,0.21905640460849346
0.04908738521234053,0.9901,0.09900499987374375
0.051050880620834155,0.9483,0.22142066299241364
0.053014376029327764,0.94922,0.21954815326028138
0.05497787143782139,0.95906,0.19815124627415295
0.05694136684631501,0.93114,0.253215916561341
0.05890486225480863,1.0,0.0
0.06086835766330225,0.9797,0.1410245014173069
0.06283185307179587,0.95136,0.21511427288769103
0.06479534848028949,0.98024,0.13917450341208334
0.06675884388878311,0.98056,0.13806551488333355
0.06872233929727674,0.96072,0.19426034489828334
0.07068583470577036,0.9895,0.10193012312363799
0.07264933011426399,0.99018,0.09860815179284114
0.0746128255227576,0.97894,0.1435843877307
0.07657632093125122,0.9795,0.1417030345476059
0.07853981633974484,0.99012,0.09890594319857629
0.08050331174823845,1.0,0.0
0.08246680715673209,0.98044,0.13848251297546563
0.0844303025652257,0.99072,0.09588473079693136
0.08639379797371932,0.95866,0.19907537366535324
