0.003926990816987242,0.012088676247505143,0.01952082860119312
0.0058904862254808635,0.027613357342353928,0.027176321520527243
0.007853981633974483,0.039258120706942304,0.03020234881425107
0.009817477042468105,0.05010074957765585,0.034077296873173825
0.011780972450961727,0.06266861819048036,0.032643322439346756
0.013744467859455347,0.06768485168095716,0.032263435047542165
0.015707963267948967,0.06984588587562422,0.03141597012590628
0.01767145867644259,0.08206584691968122,0.03551272203816405
0.01963495408493621,0.08475199354154528,0.030732233466155844
0.02159844949342983,0.09221393688770288,0.030015974511251247
0.023561944901923454,0.09785900681793457,0.03595443692219866
0.025525440310417077,0.09575243025430888,0.03295951315320014
0.027488935718910694,0.1127231047062808,0.04195419877479703
0.029452431127404314,0.1118162069950799,0.04201481104806155
0.031415926535897934,0.11946139384465945,0.04371642980490553
0.03337942194439156,0.12517199047225624,0.053471759638705915
0.03534291735288518,0.12921442323598434,0.04802064928100782
0.0373064127613788,0.13582852616147528,0.05483526471490287
0.03926990816987242,0.14259234181092073,0.05830430732428855
0.041233403578366044,0.14598372754682598,0.05808678399915729
0.04319689898685966,0.150231658115046,0.056785604977639154
0.045160394395353284,0.1540842956846017,0.049079849689070136
0.04712388980384691,0.16118797753671718,0.06270743132462005
0.04908738521234053,0.17147804701717934,0.08061453575520432
0.051050880620834155,0.17487250221657663,0.0707501856990115
0.053014376029327764,0.18106038207457484,0.07278287836109365
0.05497787143782139,0.18292171734541982,0.06711439020562648
0.05694136684631501,0.2007364814615765,0.08708200696427745
0.05890486225480863,0.19451970423680043,0.07200850577667418
0.06086835766330225,0.20653813361373746,0.0786394610875588
0.06283185307179587,0.20817830980196855,0.0835568203568723
0.06479534848028949,0.21238679797361099,0.07769314314186306
0.06675884388878311,0.23413334368457406,0.10956612171745458
0.06872233929727674,0.25256311994695707,0.11080078562455603
0.07068583470577036,0.2370194454842499,0.08484041687736858
0.07264933011426399,0.24632838715268104,0.0881680713832525
0.0746128255227576,0.2558731437286001,0.10149726005129064
0.07657632093125122,0.27201335502536406,0.09080814354028367
0.07853981633974484,0.2630391391471475,0.09867742188185154
0.08050331174823845,0.2671426174433421,0.09943124376224859
0.08246680715673209,0.28547241997684514,0.09252210830987395
0.0844303025652257,0.30163895800609714,0.13138963091894243
0.08639379797371932,0.29194699495875726,0.12017108231204296
